fusil	-1.4	1.49666	[0, -4, 0, -3, 0, -3, -2, 0, -2, 0]
fusiller	-0.7	1.49666	[0, -4, 0, -3, 0, -3, -2, 0, -2, 0]
futile	-0.1	0.83066	[0, -3, -2, -2, -2, -2, -3, -1, -2, -2]
futiles	-0.1	0.83066	[0, -1, -1, 0, 1, 0, 1, -1, 1, -1]
futilité	-0.5	1.11803	[-1, -1, -2, 0, -1, -1, 2, -1, 1, -1]
futilités	-1.0	0.63246	[-2, -2, -1, -1, -1, 0, 0, -1, -1, -1]
futé	1.7	0.78102	[2, 2, 1, 2, 1, 3, 2, 0, 2, 2]
futée	1.7	0.78102	[2, 2, 1, 2, 1, 3, 2, 0, 2, 2]
futées	1.7	0.78102	[2, 2, 1, 2, 1, 3, 2, 0, 2, 2]
futés	1.7	0.78102	[2, 2, 1, 2, 1, 3, 2, 0, 2, 2]
fâche	-1.5	0.67082	[-2, -3, -1, -1, -1, -1, -2, -2, -1, -1]
fâchent	-1.5	0.67082	[-2, -3, -1, -1, -1, -1, -2, -2, -1, -1]
fâcher	-1.5	0.67082	[-2, -3, -1, -1, -1, -1, -2, -2, -1, -1]
fâches	-1.5	0.67082	[-2, -3, -1, -1, -1, -1, -2, -2, -1, -1]
fâchez	-1.5	0.67082	[-2, -3, -1, -1, -1, -1, -2, -2, -1, -1]
fâchons	-1.5	0.67082	[-2, -3, -1, -1, -1, -1, -2, -2, -1, -1]
fâché	-1.6	0.4899	[-1, -1, -2, -2, -1, -1, -2, -2, -2, -2]
fâchée	-1.6	0.4899	[-1, -1, -2, -2, -1, -1, -2, -2, -2, -2]
fâchées	-1.6	0.4899	[-1, -1, -2, -2, -1, -1, -2, -2, -2, -2]
fâchés	-1.6	0.4899	[-1, -1, -2, -2, -1, -1, -2, -2, -2, -2]
fébrile	-1.2	1.249	[-2, -2, -3, -1, -1, -2, -1, -1, 2, -1]
fébriles	-1.2	1.249	[-2, -2, -3, -1, -1, -2, -1, -1, 2, -1]
félicitation	2.9	0.9434	[3, 3, 3, 2, 4, 2, 4, 3, 4, 1]
félicitations	2.4	0.91652	[1, 3, 3, 3, 2, 2, 4, 1, 2, 3]
féliciter	2.2	1.249	[3, 3, 2, 3, -1, 2, 1, 3, 3, 3]
féodal	-0.8	0.87178	[-1, -2, -2, 0, 0, 0, -2, -1, 0, 0]
féodale	-0.8	0.87178	[-1, -2, -2, 0, 0, 0, -2, -1, 0, 0]
féodales	-0.8	0.87178	[-1, -2, -2, 0, 0, 0, -2, -1, 0, 0]
féodalisme	-0.9	1.37477	[-2, -3, -2, -3, 0, 0, 1, 0, 0, 0]
féodalismes	-0.2	0.74833	[0, 0, 0, 0, 0, 0, -1, 0, -2, 1]
féodaliste	-0.9	1.13578	[-2, -2, -2, -2, 0, 0, 1, 0, 0, -2]
féodalité	-0.4	1.0198	[-1, 0, -1, -2, -1, 0, -1, 0, 0, 2]
féodalités	-0.5	1.28452	[1, -1, 0, -1, 1, 0, -3, -2, 1, -1]
féodaux	-0.8	0.87178	[-1, -2, -2, 0, 0, 0, -2, -1, 0, 0]
féroce	-0.4	1.56205	[1, 1, -2, -3, -1, 2, 1, -2, -1, 0]
férocement	-1.1	1.86815	[-3, -4, 2, -2, 0, -2, -1, -1, 2, -2]
féroces	-0.4	1.56205	[1, 1, -2, -3, -1, 2, 1, -2, -1, 0]
férocité	-0.7	1.67631	[-2, -1, -4, 0, 0, -3, 1, 1, 0, 1]
férocités	-1.0	1.54919	[1, 0, -2, 0, 0, -3, 0, 0, -2, -4]
fétide	-2.3	1.41774	[-1, -3, 0, -2, -3, 0, -3, -3, -4, -4]
fétides	-2.3	1.41774	[-1, -3, 0, -2, -3, 0, -3, -3, -4, -4]
fêtant	2.7	0.64031	[3, 3, 4, 2, 2, 2, 3, 3, 2, 3]
fêtard	2.2	1.4	[3, 1, 3, 3, 3, -1, 2, 1, 3, 4]
fêtarde	2.2	1.4	[3, 1, 3, 3, 3, -1, 2, 1, 3, 4]
fêtardes	2.2	1.4	[3, 1, 3, 3, 3, -1, 2, 1, 3, 4]
fêtards	2.2	1.4	[3, 1, 3, 3, 3, -1, 2, 1, 3, 4]
fête	0.8	0.64031	[2, 3, 3, 2, 2, 3, 3, 3, 4, 2]
fêtes	0.8	0.64031	[2, 3, 3, 2, 2, 3, 3, 3, 4, 2]
fêté	1.4	1.11355	[2, 3, 1, 1, 1, 2, 3, -1, 1, 1]
fêtée	1.4	1.11355	[2, 3, 1, 1, 1, 2, 3, -1, 1, 1]
fêtées	1.4	1.11355	[2, 3, 1, 1, 1, 2, 3, -1, 1, 1]
fêtés	1.4	1.11355	[2, 3, 1, 1, 1, 2, 3, -1, 1, 1]
föhn	0.2	0.4	[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
fếteur	1.4	0.8	[2, 2, 1, 1, 0, 2, 3, 1, 1, 1]
fếteurs	0.7	1.00499	[0, 0, 3, 0, 0, 0, 2, 1, 0, 1]
fếteuse	1.4	0.8	[2, 2, 1, 1, 0, 2, 3, 1, 1, 1]
fếteuses	0.7	1.00499	[0, 0, 3, 0, 0, 0, 2, 1, 0, 1]
gagnable	1.8	0.6	[3, 2, 2, 2, 2, 1, 1, 1, 2, 2]
gagnant	0.9	0.87178	[2, 2, 2, 3, 4, 2, 3, 4, 2, 4]
gagnante	2.4	0.4899	[2, 3, 3, 2, 2, 2, 3, 3, 2, 2]
gagnantes	2.4	0.4899	[2, 3, 3, 2, 2, 2, 3, 3, 2, 2]
gagnants	2.1	1.44568	[3, 3, 2, 3, 3, 2, 2, -2, 3, 2]
gagne	2.7	0.78102	[2, 2, 3, 3, 4, 4, 3, 2, 2, 2]
gagne-pain	0.8	1.07703	[0, 3, 1, 0, 2, 2, 0, 0, 0, 0]
gagne-pains	0.9	1.13578	[0, 0, 0, 3, 2, 2, 0, 2, 0, 0]
gagnent	2.7	0.78102	[2, 2, 3, 3, 4, 4, 3, 2, 2, 2]
gagner	1.2	0.87178	[3, 2, 4, 3, 2, 4, 3, 1, 3, 3]
gagnes	2.7	0.78102	[2, 2, 3, 3, 4, 4, 3, 2, 2, 2]
gagnez	2.7	0.78102	[2, 2, 3, 3, 4, 4, 3, 2, 2, 2]
gagnons	2.7	0.78102	[2, 2, 3, 3, 4, 4, 3, 2, 2, 2]
gagné	0.5	0.9	[3, 4, 2, 2, 2, 4, 4, 2, 2, 2]
gagnée	0.4	0.9	[3, 4, 2, 2, 2, 4, 4, 2, 2, 2]
gagnées	0.8	0.9	[3, 4, 2, 2, 2, 4, 4, 2, 2, 2]
gagnés	0.5	0.9	[3, 4, 2, 2, 2, 4, 4, 2, 2, 2]
gai	0.5	0.53852	[3, 2, 3, 3, 2, 3, 4, 3, 3, 3]
gaie	2.9	0.53852	[3, 2, 3, 3, 2, 3, 4, 3, 3, 3]
gaies	2.9	0.53852	[3, 2, 3, 3, 2, 3, 4, 3, 3, 3]
gaieté	1.2	0.87178	[2, 1, 2, -1, 1, 2, 1, 2, 1, 1]
gain	2.5	0.92195	[3, 4, 3, 2, 2, 3, 1, 1, 3, 3]
gains	0.7	0.92195	[3, 4, 3, 2, 2, 3, 1, 1, 3, 3]
gais	2.9	0.53852	[3, 2, 3, 3, 2, 3, 4, 3, 3, 3]
galant	1.7	1.1	[4, 0, 3, 1, 1, 2, 2, 2, 1, 1]
galante	1.7	1.1	[4, 0, 3, 1, 1, 2, 2, 2, 1, 1]
galantes	1.7	1.1	[4, 0, 3, 1, 1, 2, 2, 2, 1, 1]
galants	1.7	1.1	[4, 0, 3, 1, 1, 2, 2, 2, 1, 1]
garantie	1.0	1.0	[2, 3, 1, 0, 2, 0, 1, 0, 0, 1]
garantir	1.0	1.0	[2, 3, 1, 0, 2, 0, 1, 0, 0, 1]
garce	-1.3	0.87178	[-4, -2, -2, -1, -3, -3, -3, -3, -4, -3]
garces	-2.7	1.48661	[-3, -3, -4, -4, -3, -4, -1, -3, 1, -3]
garde-fou	1.6	0.4899	[2, 2, 1, 1, 1, 2, 2, 2, 2, 1]
gardé	0.1	0.7	[-1, 1, 1, 1, 0, -1, 0, 0, 0, 0]
gaspillage	-1.8	0.9798	[-2, -2, -1, -3, -2, -1, -1, -4, -1, -1]
gaspiller	-1.8	0.9798	[-2, -2, -1, -3, -2, -1, -1, -4, -1, -1]
gaspillé	-2.2	0.6	[-2, -3, -2, -3, -1, -3, -2, -2, -2, -2]
gaspillée	-2.2	0.6	[-2, -3, -2, -3, -1, -3, -2, -2, -2, -2]
gaspillées	-2.2	0.6	[-2, -3, -2, -3, -1, -3, -2, -2, -2, -2]
gaspillés	-2.2	0.6	[-2, -3, -2, -3, -1, -3, -2, -2, -2, -2]
geek	-0.8	0.9798	[0, 0, 0, -2, -3, -1, -1, 0, 0, -1]
geeks	-0.4	0.91652	[0, 0, -1, 0, 0, 0, 0, 0, -3, 0]
geeky	-0.6	0.91652	[0, 0, -1, 0, -1, 0, -1, 0, -3, 0]
geindre	-1.5	1.11803	[-1, -4, -1, -1, -1, -3, 0, -2, -1, -1]
gelant	-0.4	1.28062	[-2, -1, -2, -2, 0, 0, 0, 1, 2, 0]
geler	0.2	0.9798	[-1, 0, 1, 1, -1, 0, 0, -1, 2, 1]
gelez	-0.1	1.13578	[0, -2, -2, 1, 0, 0, 0, 0, 2, 0]
gentil	0.9	0.66332	[2, 2, 3, 3, 2, 3, 3, 2, 1, 3]
gentille	0.9	0.66332	[2, 2, 3, 3, 2, 3, 3, 2, 1, 3]
gentilles	0.9	0.66332	[2, 2, 3, 3, 2, 3, 3, 2, 1, 3]
gentillesse	0.8	0.63246	[2, 1, 3, 3, 2, 1, 2, 2, 2, 2]
gentillesses	1.1	0.64031	[3, 1, 3, 2, 3, 2, 3, 2, 2, 2]
gentils	0.9	0.66332	[2, 2, 3, 3, 2, 3, 3, 2, 1, 3]
gentiment	1.0	0.4	[2, 2, 2, 3, 2, 2, 2, 2, 2, 3]
gerbe	-2.4	1.0198	[-1, -3, -3, -2, -4, -4, -2, -1, -2, -2]
gerber	-2.4	1.0198	[-1, -3, -3, -2, -4, -4, -2, -1, -2, -2]
gerbé	-1.8	0.6	[-1, -2, -2, -3, -1, -1, -2, -2, -2, -2]
gerbée	-1.8	0.6	[-1, -2, -2, -3, -1, -1, -2, -2, -2, -2]
gerbées	-1.8	0.6	[-1, -2, -2, -3, -1, -1, -2, -2, -2, -2]
gerbés	-1.8	0.6	[-1, -2, -2, -3, -1, -1, -2, -2, -2, -2]
glamour	1.1	0.91652	[2, 4, 2, 1, 3, 2, 2, 2, 2, 4]
gloire	1.1	0.80623	[1, 3, 3, 1, 3, 3, 3, 2, 3, 3]
glorieuse	3.2	0.6	[4, 3, 3, 2, 3, 3, 3, 4, 3, 4]
glorieuses	3.2	0.6	[4, 3, 3, 2, 3, 3, 3, 4, 3, 4]
glorieux	3.2	0.6	[4, 3, 3, 2, 3, 3, 3, 4, 3, 4]
glorifiant	2.4	1.28062	[3, 4, 2, 2, 4, 4, 0, 1, 2, 2]
glorification	2.0	0.89443	[3, 1, 3, 2, 3, 1, 1, 3, 2, 1]
glorifie	2.2	0.9798	[1, 4, 2, 2, 4, 2, 1, 2, 2, 2]
glorifier	2.7	0.78102	[3, 3, 4, 3, 1, 3, 2, 3, 2, 3]
glorifies	2.2	0.9798	[1, 4, 2, 2, 4, 2, 1, 2, 2, 2]
glorifiez	2.2	0.9798	[1, 4, 2, 2, 4, 2, 1, 2, 2, 2]
glorifié	2.3	0.9	[1, 4, 2, 2, 4, 2, 2, 2, 2, 2]
glorifiée	2.3	0.9	[1, 4, 2, 2, 4, 2, 2, 2, 2, 2]
glorifiées	2.3	0.9	[1, 4, 2, 2, 4, 2, 2, 2, 2, 2]
glorifiés	2.3	0.9	[1, 4, 2, 2, 4, 2, 2, 2, 2, 2]
glousser	0.8	0.9798	[2, 2, 2, 2, 2, 3, 2, -1, 2, 2]
gloussé	1.5	1.20416	[1, 3, 1, 3, 3, 1, 1, -1, 2, 1]
gloussée	1.5	1.20416	[1, 3, 1, 3, 3, 1, 1, -1, 2, 1]
gloussées	1.5	1.20416	[1, 3, 1, 3, 3, 1, 1, -1, 2, 1]
gloussés	1.5	1.20416	[1, 3, 1, 3, 3, 1, 1, -1, 2, 1]
gogol	-2.4	0.8	[-2, -2, -2, -1, -3, -2, -4, -3, -3, -2]
gogols	-2.4	0.8	[-2, -2, -2, -1, -3, -2, -4, -3, -3, -2]
gourde	-2.3	1.41774	[-2, -4, -3, 0, -2, -2, -4, -4, 0, -2]
gourdes	-2.2	1.07703	[-2, -2, -4, -2, -2, -1, -3, -3, 0, -3]
gourmand	-1.3	1.48661	[-2, -2, -2, -2, -3, -2, 2, -1, -2, 1]
gourmande	-1.3	1.48661	[-2, -2, -2, -2, -3, -2, 2, -1, -2, 1]
gourmandes	-1.3	1.48661	[-2, -2, -2, -2, -3, -2, 2, -1, -2, 1]
gourmandise	-1.7	1.61555	[-2, -1, -2, -1, -2, -4, -1, 2, -4, -2]
gourmandises	-1.0	1.18322	[-1, -2, -2, -2, -2, -2, 1, 0, -1, 1]
gourmands	-1.3	1.48661	[-2, -2, -2, -2, -3, -2, 2, -1, -2, 1]
gracieuse	1.0	0.8	[2, 2, 3, 3, 3, 3, 2, 4, 1, 3]
gracieusement	1.1	0.66332	[3, 3, 2, 1, 3, 2, 2, 2, 3, 3]
gracieuses	1.0	0.8	[2, 2, 3, 3, 3, 3, 2, 4, 1, 3]
gracieux	1.0	0.8	[2, 2, 3, 3, 3, 3, 2, 4, 1, 3]
gracile	1.7	0.78102	[1, 3, 2, 1, 2, 3, 2, 1, 1, 1]
graciles	0.6	0.8	[0, 0, 0, 0, 0, 0, 2, 1, 2, 1]
gracioso	1.0	0.63246	[2, 2, 1, 1, 1, 1, 0, 1, 0, 1]
grandeurs	2.1	1.3	[2, 2, 1, 0, 0, 4, 3, 3, 3, 3]
grandissant	0.7	0.64031	[0, 1, 1, 2, 1, 0, 0, 1, 1, 0]
grandissante	0.7	0.64031	[0, 1, 1, 2, 1, 0, 0, 1, 1, 0]
grandissantes	0.7	0.64031	[0, 1, 1, 2, 1, 0, 0, 1, 1, 0]
grandissants	0.7	0.64031	[0, 1, 1, 2, 1, 0, 0, 1, 1, 0]
gratin	0.4	0.91652	[0, 1, 0, 0, 0, 0, 2, 0, -1, 2]
gratins	0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, 2, 0]
gratis	0.2	0.9798	[-2, 1, 1, 0, 0, 0, -1, 1, 1, 1]
gratitude	0.8	0.64031	[2, 2, 3, 1, 2, 3, 2, 3, 3, 2]
gratte	-1.1	0.53852	[-1, -1, -1, -1, -2, 0, -1, -1, -2, -1]
gratz	2.0	0.89443	[2, 3, 2, 1, 1, 1, 2, 2, 4, 2]
grave	-1.6	1.62481	[-2, -2, 0, -2, -3, 2, -3, -1, -1, -4]
gravement	-0.8	0.89443	[-2, -1, -1, -2, -2, -1, -3, -2, -4, -2]
graves	-1.2	1.07703	[0, 0, -1, -1, -2, -1, -1, -1, -4, -1]
gravier	-0.5	0.5	[0, -1, 0, -1, -1, -1, -1, 0, 0, 0]
gravité	0.3	0.78102	[0, 1, -1, 0, 0, 0, 2, 1, 0, 0]
gravé	-0.9	1.22066	[0, 0, -1, 0, -2, -1, -1, 0, -4, 0]
gravée	-0.9	1.22066	[0, 0, -1, 0, -2, -1, -1, 0, -4, 0]
gravées	-0.9	1.22066	[0, 0, -1, 0, -2, -1, -1, 0, -4, 0]
gravés	-0.9	1.22066	[0, 0, -1, 0, -2, -1, -1, 0, -4, 0]
grimace	-1.0	2.14476	[-4, -3, -2, -2, 2, -1, -1, -3, 2, 2]
grimaces	-1.8	0.74833	[-1, -2, -1, -2, -2, -1, -3, -3, -1, -2]
grimacé	-2.0	0.63246	[-2, -3, -2, -2, -2, -2, -1, -3, -1, -2]
grimacée	-2.0	0.63246	[-2, -3, -2, -2, -2, -2, -1, -3, -1, -2]
grimacées	-2.0	0.63246	[-2, -3, -2, -2, -2, -2, -1, -3, -1, -2]
grimacés	-2.0	0.63246	[-2, -3, -2, -2, -2, -2, -1, -3, -1, -2]
grincheuse	-1.9	0.7	[-1, -3, -2, -2, -1, -3, -1, -2, -2, -2]
grincheuses	-1.9	0.7	[-1, -3, -2, -2, -1, -3, -1, -2, -2, -2]
grincheux	-1.9	0.7	[-1, -3, -2, -2, -1, -3, -1, -2, -2, -2]
gringalet	-1.3	1.00499	[-1, -2, -1, -3, -2, -2, -1, -1, 1, -1]
gringalets	-1.4	0.66332	[-2, -1, -1, -1, -1, -2, -2, 0, -2, -2]
grippe	-1.6	0.8	[0, -2, -1, -2, -1, -2, -3, -1, -2, -2]
grippe-sou	-1.8	0.87178	[-1, -2, 0, -3, -2, -2, -3, -2, -2, -1]
grippes	-1.6	0.8	[0, -2, -1, -2, -1, -2, -3, -1, -2, -2]
gris	0.2	0.4	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]
grise	0.2	0.4	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]
grises	0.2	0.4	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]
grièvement	-2.0	0.89443	[-2, -1, -1, -2, -2, -1, -3, -2, -4, -2]
grognon	-1.9	0.7	[-1, -3, -2, -2, -1, -3, -1, -2, -2, -2]
grognonne	-1.9	0.7	[-1, -3, -2, -2, -1, -3, -1, -2, -2, -2]
grognonnes	-1.9	0.7	[-1, -3, -2, -2, -1, -3, -1, -2, -2, -2]
grognons	-1.9	0.7	[-1, -3, -2, -2, -1, -3, -1, -2, -2, -2]
gronder	-1.7	0.78102	[-2, -1, -1, -1, -3, -3, -2, -2, -1, -1]
grossemerde	-2.1	0.7	[-1, -2, -2, -3, -2, -3, -3, -2, -2, -1]
grossier	-2.7	0.64031	[-2, -2, -3, -4, -2, -3, -3, -2, -3, -3]
grossiers	-2.7	0.64031	[-2, -2, -3, -4, -2, -3, -3, -2, -3, -3]
grossière	-2.7	0.64031	[-2, -2, -3, -4, -2, -3, -3, -2, -3, -3]
grossièrement	-0.5	0.4	[-1, -2, -2, -1, -1, -1, -1, -1, -1, -1]
grossières	-2.7	0.64031	[-2, -2, -3, -4, -2, -3, -3, -2, -3, -3]
grossièreté	-2.0	0.7746	[-3, -1, -1, -1, -3, -2, -3, -2, -2, -2]
grossièretés	-2.0	0.7746	[-3, -1, -1, -1, -3, -2, -3, -2, -2, -2]
grâce	1.8	0.4	[2, 1, 2, 2, 1, 2, 2, 2, 2, 2]
grâces	1.6	0.4899	[2, 2, 2, 1, 1, 2, 1, 2, 1, 2]
grève	-0.7	0.92195	[0, -2, -2, -2, -3, -1, -2, -1, 0, -2]
grèves	-0.3	0.92195	[0, -2, -2, -2, -3, -1, -2, -1, 0, -2]
gréviste	-0.6	1.0198	[0, 0, -2, -3, 0, 0, -1, 0, 0, 0]
grévistes	-0.6	1.0198	[0, 0, -2, -3, 0, 0, -1, 0, 0, 0]
guerre	-2.9	1.13578	[-1, -3, -4, -4, -3, -1, -2, -3, -4, -4]
guerres	-1.8	0.87178	[-2, -1, -2, -2, -3, -1, -3, 0, -2, -2]
gueule	-1.4	0.66332	[-1, -2, -2, -1, -2, -2, -2, -1, 0, -1]
gueulent	-1.3	0.45826	[-1, -1, -1, -2, -1, -1, -1, -2, -2, -1]
gueules	-1.3	0.45826	[-1, -1, -1, -2, -1, -1, -1, -2, -2, -1]
gueulez	-1.3	0.45826	[-1, -1, -1, -2, -1, -1, -1, -2, -2, -1]
gâcher	-2.2	0.6	[-2, -3, -2, -3, -1, -3, -2, -2, -2, -2]
gâché	-2.2	0.6	[-2, -3, -2, -3, -1, -3, -2, -2, -2, -2]
gâchée	-2.2	0.6	[-2, -3, -2, -3, -1, -3, -2, -2, -2, -2]
gâchées	-2.2	0.6	[-2, -3, -2, -3, -1, -3, -2, -2, -2, -2]
gâchés	-2.2	0.6	[-2, -3, -2, -3, -1, -3, -2, -2, -2, -2]
gèle	-0.1	1.13578	[0, -2, -2, 1, 0, 0, 0, 0, 2, 0]
gèles	-0.1	1.13578	[0, -2, -2, 1, 0, 0, 0, 0, 2, 0]
géant	1.3	0.9	[0, 2, 2, 0, 0, 2, 2, 2, 1, 2]
géante	1.3	0.9	[0, 2, 2, 0, 0, 2, 2, 2, 1, 2]
géantes	1.3	0.9	[0, 2, 2, 0, 0, 2, 2, 2, 1, 2]
géants	1.3	0.9	[0, 2, 2, 0, 0, 2, 2, 2, 1, 2]
gémi	-0.4	1.35647	[-2, 0, -3, 0, -1, -1, 2, 1, 0, 0]
gémie	-0.4	1.35647	[-2, 0, -3, 0, -1, -1, 2, 1, 0, 0]
gémies	-0.4	1.35647	[-2, 0, -3, 0, -1, -1, 2, 1, 0, 0]
gémir	-0.6	1.62481	[-2, -1, 0, -3, 2, -2, 0, 0, -2, 2]
gémis	-0.2	0.8	[-2, 0, 0, -2, 0, -1, 0, 0, 0, -1]
gémissement	-0.4	1.28062	[-1, -1, 1, -1, 0, 0, 2, 0, -3, -1]
gémissent	-0.6	0.8	[-2, 0, 0, -2, 0, -1, 0, 0, 0, -1]
gémissez	-0.6	0.8	[-2, 0, 0, -2, 0, -1, 0, 0, 0, -1]
gémissons	-0.6	0.8	[-2, 0, 0, -2, 0, -1, 0, 0, 0, -1]
gémit	-0.6	0.8	[-2, 0, 0, -2, 0, -1, 0, 0, 0, -1]
génial	0.6	0.7	[2, 4, 4, 4, 3, 3, 3, 3, 2, 3]
géniale	1.8	0.6	[3, 1, 2, 1, 2, 2, 1, 2, 2, 2]
géniales	1.8	0.6	[3, 1, 2, 1, 2, 2, 1, 2, 2, 2]
géniaux	1.8	0.6	[3, 1, 2, 1, 2, 2, 1, 2, 2, 2]
généreuse	2.3	0.78102	[3, 2, 4, 2, 2, 1, 2, 3, 2, 2]
généreusement	0.9	0.7	[1, 3, 1, 1, 2, 2, 2, 2, 2, 3]
généreuses	2.3	0.78102	[3, 2, 4, 2, 2, 1, 2, 3, 2, 2]
généreux	2.3	0.78102	[3, 2, 4, 2, 2, 1, 2, 3, 2, 2]
générosité	2.3	0.64031	[3, 1, 2, 2, 3, 2, 3, 3, 2, 2]
générosités	2.6	0.4899	[3, 3, 2, 3, 2, 3, 2, 3, 2, 3]
gêne	-1.9	0.53852	[-2, -2, -1, -2, -2, -2, -2, -1, -3, -2]
gênes	-1.7	0.64031	[-2, -1, -2, -1, -1, -2, -2, -1, -2, -3]
gêné	-1.6	0.4899	[-1, -2, -2, -1, -1, -2, -2, -1, -2, -2]
gênée	-1.6	0.4899	[-1, -2, -2, -1, -1, -2, -2, -1, -2, -2]
gênées	-1.6	0.4899	[-1, -2, -2, -1, -1, -2, -2, -1, -2, -2]
gênés	-1.6	0.4899	[-1, -2, -2, -1, -1, -2, -2, -1, -2, -2]
ha	1.4	0.8	[1, 0, 1, 1, 3, 2, 2, 1, 2, 1]
habitant	0.3	0.64031	[2, 0, 0, 0, 0, 0, 1, 0, 0, 0]
habitante	0.3	0.64031	[2, 0, 0, 0, 0, 0, 1, 0, 0, 0]
habitantes	-0.3	0.9	[-3, 0, 0, 0, 0, 0, 0, 0, 0, 0]
habitants	-0.3	0.9	[-3, 0, 0, 0, 0, 0, 0, 0, 0, 0]
habitation	0.1	0.53852	[0, 1, 0, 1, 0, 0, 0, -1, 0, 0]
habitations	0.1	0.53852	[0, 1, 0, 1, 0, 0, 0, -1, 0, 0]
hache	-0.4	0.8	[-2, 0, 0, 0, 0, 0, -1, -1, -1, 1]
hacké	-1.7	1.00499	[-2, -1, -2, -4, 0, -2, -2, -1, -1, -2]
hackée	-1.7	1.00499	[-2, -1, -2, -4, 0, -2, -2, -1, -1, -2]
hackées	-1.7	1.00499	[-2, -1, -2, -4, 0, -2, -2, -1, -1, -2]
hackés	-1.7	1.00499	[-2, -1, -2, -4, 0, -2, -2, -1, -1, -2]
haha	2.0	0.89443	[1, 1, 2, 3, 2, 1, 4, 2, 2, 2]
hahaha	2.6	1.0198	[2, 4, 2, 4, 1, 2, 3, 4, 2, 2]
hahas	1.8	0.9798	[1, 2, 2, 4, 3, 2, 1, 1, 1, 1]
haine	-1.4	0.9798	[-1, -3, -2, -4, -3, -3, -4, -4, -4, -4]
haineuse	-2.2	1.249	[-3, 1, -3, -3, -1, -2, -2, -3, -3, -3]
haineusement	-2.3	0.78102	[-1, -3, -3, -3, -1, -2, -2, -2, -3, -3]
haineuses	-2.2	1.249	[-3, 1, -3, -3, -1, -2, -2, -3, -3, -3]
haineux	-2.2	1.249	[-3, 1, -3, -3, -1, -2, -2, -3, -3, -3]
hais	-1.9	0.7	[-2, -1, -2, -2, -3, -1, -1, -2, -2, -3]
hait	-1.9	0.7	[-2, -1, -2, -2, -3, -1, -1, -2, -2, -3]
hallelujah	3.0	0.7746	[3, 4, 3, 1, 3, 3, 3, 3, 3, 4]
haltère	-0.8	0.9798	[0, -1, -3, -2, 0, -1, 0, 0, -1, 0]
haltères	-0.8	0.9798	[0, -1, -3, -2, 0, -1, 0, 0, -1, 0]
handicapant	-2.1	0.53852	[-2, -1, -3, -3, -2, -2, -2, -2, -2, -2]
hantant	-1.1	0.83066	[-3, 0, -2, -1, 0, -1, -1, -1, -1, -1]
hante	-1.0	1.41421	[0, -2, -2, -2, -2, -1, 2, -2, 1, -2]
hantent	-1.0	1.41421	[0, -2, -2, -2, -2, -1, 2, -2, 1, -2]
hanter	-1.7	1.00499	[-1, -1, -3, -1, -2, -2, -1, -4, -1, -1]
hantes	-1.0	1.41421	[0, -2, -2, -2, -2, -1, 2, -2, 1, -2]
hantez	-1.0	1.41421	[0, -2, -2, -2, -2, -1, 2, -2, 1, -2]
hanté	-2.1	0.7	[-2, -2, -1, -3, -3, -2, -2, -3, -1, -2]
hantée	-2.1	0.7	[-2, -2, -1, -3, -3, -2, -2, -3, -1, -2]
hantées	-2.1	0.7	[-2, -2, -1, -3, -3, -2, -2, -3, -1, -2]
hantés	-2.1	0.7	[-2, -2, -1, -3, -3, -2, -2, -3, -1, -2]
harcelant	-1.2	0.7	[-3, -2, -3, -2, -4, -2, -3, -3, -4, -3]
harceler	-1.1	1.6	[-2, -3, -3, -4, -2, -1, 2, -3, -3, -3]
harceleur	-2.4	0.8	[-3, -2, -2, -3, -2, -2, -4, -2, -3, -1]
harceleurs	-2.4	0.8	[-3, -2, -2, -3, -2, -2, -4, -2, -3, -1]
harceleuse	-2.4	0.8	[-3, -2, -2, -3, -2, -2, -4, -2, -3, -1]
harceleuses	-2.4	0.8	[-3, -2, -2, -3, -2, -2, -4, -2, -3, -1]
harcelez	-2.5	0.80623	[-3, -3, -2, -3, -2, -2, -4, -2, -3, -1]
harcelé	-1.2	0.9434	[-4, -4, -4, -2, -2, -4, -4, -3, -2, -2]
harcelée	-1.2	0.9434	[-4, -4, -4, -2, -2, -4, -4, -3, -2, -2]
harcelées	-2.5	0.80623	[-4, -2, -3, -3, -2, -2, -3, -2, -3, -1]
harcelés	-2.5	0.80623	[-4, -2, -3, -3, -2, -2, -3, -2, -3, -1]
harcèle	-2.5	0.80623	[-3, -3, -2, -3, -2, -2, -4, -2, -3, -1]
harcèlement	-2.5	0.67082	[-2, -3, -2, -2, -3, -2, -4, -3, -2, -2]
harcèlements	-2.6	0.4899	[-3, -3, -2, -3, -2, -3, -3, -2, -2, -3]
harcèles	-2.5	0.80623	[-3, -3, -2, -3, -2, -2, -4, -2, -3, -1]
harmonica	0.6	0.8	[0, 1, 0, 0, 0, 2, 1, 0, 2, 0]
harmonicas	0.1	0.3	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
harmonie	1.5	1.0247	[2, 2, 2, 0, 0, 2, 3, 2, 0, 2]
harmonies	1.3	0.9	[2, 0, 2, 1, 2, 2, 0, 2, 0, 2]
